id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
TX0000047182,310,TRANSFER,1595.30,C000013354,41422.90,39827.60,C000008267,8761.50,10356.80,0,0
TX0000047183,311,CASH_OUT,1513.80,C000013367,44525.50,43011.70,C000008296,30418.50,30418.50,0,0
TX0000047184,312,CASH_OUT,371.50,C000013380,44464.50,44093.00,C000008325,15080.00,15080.00,0,0
TX0000047185,313,CASH_OUT,3470.40,C000013393,0.00,0.00,C000008354,42530.60,42530.60,0,0
TX0000047186,314,CASH_IN,342.00,C000013406,6411.50,6753.50,C000008383,28210.70,28552.70,0,0
TX0000047187,315,PAYMENT,2175.80,C000013419,6329.40,4153.60,M00001535,88331.20,90507.00,0,0
TX0000047188,316,PAYMENT,1381.30,C000013432,6375.50,4994.20,M00001554,161864.70,163246.00,0,0
TX0000047189,317,PAYMENT,4740.00,C000013445,9968.00,5228.00,M00001573,27532.00,32272.00,0,0
TX0000047190,318,PAYMENT,699.40,C000013458,13623.70,12924.30,M00001592,101518.70,102218.10,0,0
TX0000047191,319,PAYMENT,98.00,C000013471,16779.00,16681.00,M00001611,171627.00,171725.00,0,0
TX0000047192,320,PAYMENT,2346.30,C000013484,18145.40,15799.10,M00001630,29454.20,31800.50,0,0
TX0000047193,321,PAYMENT,838.80,C000013497,20587.50,19748.70,M00001649,101259.20,102098.00,0,0
TX0000047194,322,PAYMENT,1012.00,C000013510,26250.00,25238.00,M00001668,165879.00,166891.00,0,0
TX0000047195,323,TRANSFER,758.40,C000013523,27318.20,26559.80,C000008644,44804.70,45563.10,0,0
TX0000047196,324,TRANSFER,3266.50,C000013536,33698.10,30431.60,C000008673,16522.30,19788.80,0,0
TX0000047197,325,TRANSFER,2106.80,C000013549,28526.40,26419.60,C000008702,10845.50,12952.30,0,0
TX0000047198,326,CASH_OUT,1279.80,C000013562,38789.90,37510.10,C000008731,27114.00,27114.00,0,0
TX0000047199,327,CASH_OUT,1374.00,C000013575,40466.00,39092.00,C000008760,9501.50,9501.50,0,0
TX0000047200,328,CASH_IN,407.40,C000013588,49573.30,49980.70,C000008789,38921.90,39329.30,0,0
TX0000047201,329,PAYMENT,3330.00,C000013601,51733.40,48403.40,M00001801,39760.00,43090.00,0,0
TX0000047202,330,PAYMENT,287.30,C000013614,2936.70,2649.40,M00001820,109560.20,109847.50,0,0
TX0000047203,331,PAYMENT,1944.80,C000013627,3527.40,1582.60,M00001839,181216.20,183161.00,0,0
TX0000047204,332,PAYMENT,1326.00,C000013640,1855.50,529.50,M00001858,46111.00,47437.00,0,0
TX0000047205,333,PAYMENT,4508.40,C000013653,7167.20,2658.80,M00001877,118701.60,123210.00,0,0
TX0000047206,334,PAYMENT,553.50,C000013666,12483.00,11929.50,M00001896,180471.50,181025.00,0,0
TX0000047207,335,PAYMENT,127.80,C000013679,16847.10,16719.30,M00001915,56033.20,56161.00,0,0
TX0000047208,336,PAYMENT,2199.80,C000013692,15526.40,13326.60,M00001934,113935.70,116135.50,0,0
TX0000047209,337,TRANSFER,868.00,C000013705,16584.00,15716.00,C000009050,9325.00,10193.00,0,0
TX0000047210,338,TRANSFER,774.90,C000013718,23812.20,23037.30,C000009079,37084.20,37859.10,0,0
TX0000047211,339,TRANSFER,697.00,C000013731,24881.00,24184.00,C000009108,20358.30,21055.30,0,0
TX0000047212,340,CASH_OUT,3028.80,C000013744,31055.70,28026.90,C000009137,45296.40,45296.40,0,0
TX0000047213,341,CASH_OUT,2044.80,C000013757,26090.40,24045.60,C000009166,26327.00,26327.00,0,0
TX0000047214,342,CASH_IN,951.50,C000013770,37739.50,38691.00,C000009195,5871.50,6823.00,0,0
TX0000047215,343,DEBIT,1221.40,C000013783,42685.70,41464.30,M00002067,197934.60,199156.00,0,0
TX0000047216,344,PAYMENT,430.50,C000013796,39226.50,38796.00,M00002086,56174.50,56605.00,0,0
TX0000047217,345,PAYMENT,3176.80,C000013809,40284.40,37107.60,M00002105,128943.20,132120.00,0,0
TX0000047218,346,PAYMENT,219.80,C000013822,47602.90,47383.10,M00002124,193794.70,194014.50,0,0
TX0000047219,347,PAYMENT,1701.00,C000013835,751.00,0.00,M00002143,65976.00,67677.00,0,0
TX0000047220,348,PAYMENT,1257.90,C000013848,799.00,0.00,M00002162,134922.10,136180.00,0,0
TX0000047221,349,PAYMENT,4264.00,C000013861,9672.90,5408.90,M00002181,200696.00,204960.00,0,0
TX0000047222,350,PAYMENT,394.80,C000013874,9888.40,9493.60,M00002200,64941.20,65336.00,0,0
TX0000047223,351,PAYMENT,144.80,C000013887,11565.40,11420.60,M00002219,140324.20,140469.00,0,0
TX0000047224,352,TRANSFER,2040.50,C000013900,12933.00,10892.50,C000009485,5948.00,7988.50,0,0
TX0000047225,353,TRANSFER,884.40,C000013913,13991.20,13106.80,C000009514,36848.70,37733.10,0,0
TX0000047226,354,CASH_OUT,525.00,C000013926,25409.10,24884.10,C000009543,10898.80,10898.80,0,0
TX0000047227,355,CASH_OUT,622.80,C000013939,22469.40,21846.60,C000009572,37107.90,37107.90,0,0
TX0000047228,356,CASH_IN,2778.30,C000013952,30090.10,32868.40,C000009601,21361.10,24139.40,0,0
TX0000047229,357,CASH_IN,1970.00,C000013965,38652.00,40622.00,C000009630,4429.00,6399.00,0,0
TX0000047230,358,PAYMENT,610.40,C000013978,33600.70,32990.30,M00002352,206607.60,207218.00,0,0
TX0000047231,359,PAYMENT,1056.00,C000013991,38336.10,37280.10,M00002371,78329.00,79385.00,0,0
TX0000047232,360,PAYMENT,440.80,C000014004,36645.90,36205.10,M00002390,147597.20,148038.00,0,0
TX0000047233,361,PAYMENT,3010.80,C000014017,37704.40,34693.60,M00002409,213601.20,216612.00,0,0
TX0000047234,362,PAYMENT,1489.50,C000014030,40893.50,39404.00,M00002428,84664.00,86153.50,0,0
TX0000047235,363,PAYMENT,1444.40,C000014043,48000.20,46555.80,M00002447,150620.60,152065.00,0,0
TX0000047236,364,PAYMENT,1177.00,C000014056,0.00,0.00,M00002466,15625.50,16802.50,0,0
TX0000047237,365,PAYMENT,4006.80,C000014069,1642.40,0.00,M00002485,85237.20,89244.00,0,0
TX0000047238,366,TRANSFER,2833.30,C000014082,2999.40,166.10,C000009891,18122.60,20955.90,0,0
TX0000047239,367,TRANSFER,149.00,C000014095,11235.00,11086.00,C000009920,47066.00,47215.00,0,0
TX0000047240,368,CASH_OUT,1868.40,C000014108,13929.20,12060.80,C000009949,23332.40,23332.40,0,0
TX0000047241,369,CASH_OUT,888.00,C000014121,11424.00,10536.00,C000009978,4957.20,4957.20,0,0
TX0000047242,370,CASH_OUT,4132.30,C000014134,17458.90,13326.60,C000010007,37325.40,37325.40,0,0
TX0000047243,371,CASH_IN,535.80,C000014147,24764.60,25300.40,C000010036,16840.10,17375.90,0,0
TX0000047244,372,PAYMENT,2515.00,C000014160,23610.50,21095.50,M00002618,158689.50,161204.50,0,0
TX0000047245,373,PAYMENT,1882.40,C000014173,25859.70,23977.30,M00002637,27805.60,29688.00,0,0
TX0000047246,374,PAYMENT,189.00,C000014186,26634.50,26445.50,M00002656,95138.50,95327.50,0,0
TX0000047247,375,PAYMENT,877.80,C000014199,32722.40,31844.60,M00002675,162975.20,163853.00,0,0
TX0000047248,376,PAYMENT,438.30,C000014212,34090.90,33652.60,M00002694,40524.70,40963.00,0,0
TX0000047249,377,PAYMENT,2832.00,C000014225,35150.00,32318.00,M00002713,98144.00,100976.00,0,0
TX0000047250,378,PAYMENT,1486.40,C000014238,42607.70,41121.30,M00002732,168848.10,170334.50,0,0
TX0000047251,379,PAYMENT,1175.00,C000014251,45275.00,44100.00,M00002751,35150.00,36325.00,0,0
TX0000047252,380,TRANSFER,1083.30,C000014264,44660.90,43577.60,C000010297,34197.70,35281.00,0,0
TX0000047253,381,TRANSFER,3736.80,C000014277,0.00,0.00,C000010326,16413.10,20149.90,0,0
TX0000047254,382,TRANSFER,2739.00,C000014290,276.00,0.00,C000010355,45360.00,48099.00,0,0
TX0000047255,383,CASH_OUT,140.40,C000014303,6454.20,6313.80,C000010384,21517.90,21517.90,0,0
TX0000047256,384,CASH_OUT,1683.50,C000014316,7823.00,6139.50,C000010413,0.00,0.00,0,0
TX0000047257,385,CASH_IN,878.80,C000014329,18481.60,19360.40,C000010442,34150.70,35029.50,0,0
TX0000047258,386,DEBIT,3946.80,C000014342,19231.50,15284.70,M00002884,110816.70,114763.50,0,0
TX0000047259,387,PAYMENT,436.00,C000014355,20853.00,20417.00,M00002903,176596.00,177032.00,0,0
TX0000047260,388,PAYMENT,2238.90,C000014368,20898.70,18659.80,M00002922,53058.60,55297.50,0,0
TX0000047261,389,PAYMENT,1782.00,C000014381,22566.00,20784.00,M00002941,108368.00,110150.00,0,0
TX0000047262,390,PAYMENT,264.30,C000014394,23923.90,23659.60,M00002960,187514.20,187778.50,0,0
TX0000047263,391,PAYMENT,686.80,C000014407,30192.40,29505.60,M00002979,47506.20,48193.00,0,0
TX0000047264,392,PAYMENT,423.00,C000014420,33046.50,32623.50,M00002998,129403.50,129826.50,0,0
TX0000047265,393,PAYMENT,2640.40,C000014433,32621.20,29980.80,M00003017,182571.60,185212.00,0,0
TX0000047266,394,PAYMENT,1470.50,C000014446,33371.50,31901.00,M00003036,56669.50,58140.00,0,0
TX0000047267,395,TRANSFER,892.80,C000014459,42575.40,41682.60,C000010732,23581.50,24474.30,0,0
TX0000047268,396,TRANSFER,976.80,C000014472,42313.90,41337.10,C000010761,10427.10,11403.90,0,0
TX0000047269,397,CASH_OUT,3454.00,C000014485,48677.50,45223.50,C000010790,32650.00,32650.00,0,0
TX0000047270,398,CASH_OUT,2631.90,C000014498,0.00,0.00,C000010819,15799.60,15799.60,0,0
TX0000047271,399,CASH_IN,119.00,C000014511,5943.00,6062.00,C000010848,43521.70,43640.70,0,0
TX0000047272,400,DEBIT,1485.80,C000014524,5306.40,3820.60,M00003150,60209.20,61695.00,0,0
TX0000047273,401,PAYMENT,856.80,C000014537,6366.40,5509.60,M00003169,124775.20,125632.00,0,0
TX0000047274,402,PAYMENT,3748.50,C000014550,13462.50,9714.00,M00003188,195536.00,199284.50,0,0
TX0000047275,403,PAYMENT,323.40,C000014563,15388.20,15064.80,M00003207,60776.60,61100.00,0,0
TX0000047276,404,PAYMENT,1950.00,C000014576,18212.50,16262.50,M00003226,132600.00,134550.00,0,0
TX0000047277,405,PAYMENT,1668.80,C000014589,21983.70,20314.90,M00003245,198737.20,200406.00,0,0
TX0000047278,406,PAYMENT,326.80,C000014602,24902.50,24575.70,M00003264,71764.70,72091.50,0,0
TX0000047279,407,PAYMENT,483.00,C000014615,27688.00,27205.00,M00003283,131922.00,132405.00,0,0
TX0000047280,408,PAYMENT,394.90,C000014628,29057.70,28662.80,M00003302,209114.10,209509.00,0,0
TX0000047281,409,TRANSFER,2436.00,C000014641,33308.00,30872.00,C000011138,43238.70,45674.70,0,0
TX0000047282,410,TRANSFER,1441.80,C000014654,30868.90,29427.10,C000011167,25405.50,26847.30,0,0
TX0000047283,411,CASH_OUT,597.80,C000014667,40743.50,40145.70,C000011196,0.00,0.00,0,0
TX0000047284,412,CASH_OUT,857.50,C000014680,39992.50,39135.00,C000011225,32080.00,32080.00,0,0
TX0000047285,413,CASH_OUT,3158.40,C000014693,43547.20,40388.80,C000011254,8910.60,8910.60,0,0
TX0000047286,414,CASH_IN,2512.00,C000014706,53384.00,55896.00,C000011283,46123.20,48635.20,0,0
TX0000047287,415,PAYMENT,84.80,C000014719,1445.40,1360.60,M00003435,75203.20,75288.00,0,0
TX0000047288,416,PAYMENT,1275.30,C000014732,7626.80,6351.50,M00003454,144916.70,146192.00,0,0
TX0000047289,417,PAYMENT,822.00,C000014745,3876.00,3054.00,M00003473,217404.00,218226.00,0,0
TX0000047290,418,PAYMENT,3537.40,C000014758,8856.70,5319.30,M00003492,80140.10,83677.50,0,0
TX0000047291,419,PAYMENT,2178.00,C000014771,5069.00,2891.00,M00003511,151807.00,153985.00,0,0
TX0000047292,420,PAYMENT,1648.30,C000014784,15551.90,13903.60,M00003530,17190.70,18839.00,0,0
TX0000047293,421,PAYMENT,1542.80,C000014797,19298.00,17755.20,M00003549,83231.20,84774.00,0,0
TX0000047294,422,PAYMENT,376.50,C000014810,18579.50,18203.00,M00003568,155900.00,156276.50,0,0
TX0000047295,423,TRANSFER,3506.40,C000014823,19629.20,16122.80,C000011544,14113.70,17620.10,0,0
TX0000047296,424,TRANSFER,354.00,C000014836,31784.10,31430.10,C000011573,33902.30,34256.30,0,0
TX0000047297,425,TRANSFER,2218.80,C000014849,30478.40,28259.60,C000011602,19153.50,21372.30,0,0
TX0000047298,426,CASH_OUT,1400.30,C000014862,28391.90,26991.60,C000011631,43534.00,43534.00,0,0
TX0000047299,427,CASH_OUT,4790.00,C000014875,34103.00,29313.00,C000011660,25901.50,25901.50,0,0
TX0000047300,428,CASH_IN,725.40,C000014888,43109.30,43834.70,C000011689,4337.90,5063.30,0,0
TX0000047301,429,PAYMENT,3000.00,C000014901,41868.60,38868.60,M00003701,28460.00,31460.00,0,0
TX0000047302,430,PAYMENT,2379.30,C000014914,45098.20,42718.90,M00003720,93076.20,95455.50,0,0
TX0000047303,431,PAYMENT,847.80,C000014927,43309.40,42461.60,M00003739,164940.20,165788.00,0,0
TX0000047304,432,PAYMENT,1052.00,C000014940,350.00,0.00,M00003758,29509.00,30561.00,0,0
TX0000047305,433,PAYMENT,774.40,C000014953,1411.20,636.80,M00003777,107217.60,107992.00,0,0
TX0000047306,434,PAYMENT,3313.50,C000014966,6040.50,2727.00,M00003796,164629.00,167942.50,0,0
TX0000047307,435,PAYMENT,2129.80,C000014979,6188.20,4058.40,M00003815,36289.20,38419.00,0,0
TX0000047308,436,PAYMENT,1333.80,C000014992,12916.90,11583.10,M00003834,101666.20,103000.00,0,0
TX0000047309,437,TRANSFER,1404.00,C000015005,14586.00,13182.00,C000011950,22323.00,23727.00,0,0
TX0000047310,438,TRANSFER,413.40,C000015018,15945.70,15532.30,C000011979,5970.70,6384.10,0,0
TX0000047311,439,TRANSFER,3367.00,C000015031,16996.00,13629.00,C000012008,29433.30,32800.30,0,0
TX0000047312,440,CASH_OUT,300.30,C000015044,27398.70,27098.40,C000012037,11356.40,11356.40,0,0
TX0000047313,441,CASH_OUT,1988.80,C000015057,27674.40,25685.60,C000012066,36107.00,36107.00,0,0
TX0000047314,442,CASH_IN,1346.00,C000015070,37381.50,38727.50,C000012095,26613.50,27959.50,0,0
TX0000047315,443,DEBIT,4559.40,C000015083,33919.20,29359.80,M00003967,183515.60,188075.00,0,0
TX0000047316,444,PAYMENT,580.50,C000015096,36609.00,36028.50,M00003986,45374.50,45955.00,0,0
TX0000047317,445,PAYMENT,130.80,C000015109,38278.40,38147.60,M00004005,114745.20,114876.00,0,0
TX0000047318,446,PAYMENT,2233.80,C000015122,39638.40,37404.60,M00004024,178026.70,180260.50,0,0
TX0000047319,447,PAYMENT,878.00,C000015135,40689.00,39811.00,M00004043,55272.00,56150.00,0,0
TX0000047320,448,PAYMENT,815.90,C000015148,50352.20,49536.30,M00004062,114726.10,115542.00,0,0
TX0000047321,449,PAYMENT,714.00,C000015161,470.80,0.00,M00004081,183926.00,184640.00,0,0
TX0000047322,450,PAYMENT,3076.80,C000015174,3249.90,173.10,M00004100,50022.70,53099.50,0,0
TX0000047323,451,PAYMENT,2068.80,C000015187,167.40,0.00,M00004119,123886.20,125955.00,0,0
TX0000047324,452,TRANSFER,1006.50,C000015200,10307.50,9301.00,C000012385,13473.50,14480.00,0,0
TX0000047325,453,TRANSFER,1252.40,C000015213,11977.20,10724.80,C000012414,49282.70,50535.10,0,0
TX0000047326,454,CASH_OUT,437.50,C000015226,18421.90,17984.40,C000012443,27558.80,27558.80,0,0
TX0000047327,455,CASH_OUT,3214.80,C000015239,14388.40,11173.60,C000012472,3667.90,3667.90,0,0
TX0000047328,456,CASH_IN,233.80,C000015252,24138.10,24371.90,C000012501,37249.10,37482.90,0,0
TX0000047329,457,CASH_IN,1746.00,C000015265,26836.00,28582.00,C000012530,14213.00,15959.00,0,0
TX0000047330,458,PAYMENT,1278.90,C000015278,23514.70,22235.80,M00004252,194961.10,196240.00,0,0
TX0000047331,459,PAYMENT,4316.00,C000015291,34972.10,30656.10,M00004271,65504.00,69820.00,0,0
TX0000047332,460,PAYMENT,422.80,C000015304,34012.40,33589.60,M00004290,129893.20,130316.00,0,0
TX0000047333,461,PAYMENT,148.80,C000015317,35682.40,35533.60,M00004309,205475.20,205624.00,0,0
TX0000047334,462,PAYMENT,2075.50,C000015330,41171.00,39095.50,M00004328,62442.00,64517.50,0,0
TX0000047335,463,PAYMENT,895.40,C000015343,38094.20,37198.80,M00004347,139508.60,140404.00,0,0
TX0000047336,464,PAYMENT,567.00,C000015356,46238.50,45671.50,M00004366,198385.50,198952.50,0,0
TX0000047337,465,PAYMENT,640.80,C000015369,46558.40,45917.60,M00004385,72461.20,73102.00,0,0
TX0000047338,466,TRANSFER,2827.30,C000015382,0.00,0.00,C000012791,35048.30,37875.60,0,0
TX0000047339,467,TRANSFER,1995.00,C000015395,2625.50,630.50,C000012820,19708.00,21703.00,0,0
TX0000047340,468,CASH_OUT,666.40,C000015408,9304.70,8638.30,C000012849,39552.40,39552.40,0,0
TX0000047341,469,CASH_OUT,1088.00,C000015421,9394.00,8306.00,C000012878,20493.80,20493.80,0,0
TX0000047342,470,CASH_OUT,448.80,C000015434,10754.90,10306.10,C000012907,0.00,0.00,0,0
TX0000047343,471,CASH_IN,3049.80,C000015447,22441.60,25491.40,C000012936,34040.60,37090.40,0,0
TX0000047344,472,PAYMENT,154.50,C000015460,19298.50,19144.00,M00004518,143494.00,143648.50,0,0
TX0000047345,473,PAYMENT,1490.40,C000015473,23683.70,22193.30,M00004537,215189.60,216680.00,0,0
TX0000047346,474,PAYMENT,1199.00,C000015486,21114.50,19915.50,M00004556,75478.50,76677.50,0,0
TX0000047347,475,PAYMENT,4059.80,C000015499,25771.40,21711.60,M00004575,150094.20,154154.00,0,0
TX0000047348,476,PAYMENT,2862.30,C000015512,27121.40,24259.10,M00004594,18616.70,21479.00,0,0
TX0000047349,477,PAYMENT,154.00,C000015525,33112.00,32958.00,M00004613,89700.00,89854.00,0,0
TX0000047350,478,PAYMENT,1904.40,C000015538,35285.20,33380.80,M00004632,146742.10,148646.50,0,0
TX0000047351,479,PAYMENT,900.00,C000015551,35525.00,34625.00,M00004651,21705.00,22605.00,0,0
TX0000047352,480,TRANSFER,4175.30,C000015564,41607.90,37432.60,C000013197,48690.70,52866.00,0,0
TX0000047353,481,TRANSFER,554.80,C000015577,44170.40,43615.60,C000013226,28231.10,28785.90,0,0
TX0000047354,482,TRANSFER,2565.00,C000015590,47745.50,45180.50,C000013255,6709.50,9274.50,0,0
TX0000047355,483,CASH_OUT,1908.40,C000015603,0.00,0.00,C000013284,30947.90,30947.90,0,0
TX0000047356,484,CASH_OUT,191.00,C000015616,755.50,564.50,C000013313,13038.80,13038.80,0,0
TX0000047357,485,CASH_IN,910.80,C000015629,9927.60,10838.40,C000013342,42395.00,43305.80,0,0
TX0000047358,486,DEBIT,447.30,C000015642,14328.30,13881.00,M00004784,98395.70,98843.00,0,0
TX0000047359,487,PAYMENT,2872.00,C000015655,13097.50,10225.50,M00004803,162474.00,165346.00,0,0
TX0000047360,488,PAYMENT,1502.40,C000015668,9992.70,8490.30,M00004822,34477.10,35979.50,0,0
TX0000047361,489,PAYMENT,1222.00,C000015681,19416.00,18194.00,M00004841,99768.00,100990.00,0,0
TX0000047362,490,PAYMENT,1106.30,C000015694,18739.90,17633.60,M00004860,167340.20,168446.50,0,0
TX0000047363,491,PAYMENT,3790.80,C000015707,23045.40,19254.60,M00004879,34569.20,38360.00,0,0
TX0000047364,492,PAYMENT,2769.00,C000015720,25391.00,22622.00,M00004898,103085.00,105854.00,0,0
TX0000047365,493,PAYMENT,146.40,C000015733,30567.20,30420.80,M00004917,173809.60,173956.00,0,0
TX0000047366,494,PAYMENT,1720.50,C000015746,31929.00,30208.50,M00004936,36959.50,38680.00,0,0
TX0000047367,495,TRANSFER,891.80,C000015759,32981.40,32089.60,C000013632,44161.20,45053.00,0,0
TX0000047368,496,TRANSFER,3990.80,C000015772,38712.90,34722.10,C000013661,25108.10,29098.90,0,0
TX0000047369,497,CASH_OUT,456.00,C000015785,46879.50,46423.50,C000013690,0.00,0.00,0,0
TX0000047370,498,CASH_OUT,2289.90,C000015798,45031.70,42741.80,C000013719,32041.40,32041.40,0,0
TX0000047371,499,CASH_IN,1809.00,C000015811,52588.00,54397.00,C000013748,11706.70,13515.70,0,0
TX0000047372,500,DEBIT,267.30,C000015824,0.00,0.00,M00000050,197616.20,197883.50,0,0
TX0000047373,501,PAYMENT,720.80,C000015837,4304.40,3583.60,M00000069,56597.20,57318.00,0,0
TX0000047374,502,PAYMENT,433.00,C000015850,7874.50,7441.50,M00000088,127617.00,128050.00,0,0
TX0000047375,503,PAYMENT,2681.40,C000015863,6719.20,4037.80,M00000107,191950.60,194632.00,0,0
TX0000047376,504,PAYMENT,1487.50,C000015876,7462.50,5975.00,M00000126,66192.50,67680.00,0,0
TX0000047377,505,PAYMENT,940.80,C000015889,18304.70,17363.90,M00000145,129231.20,130172.00,0,0
TX0000047378,506,PAYMENT,1000.80,C000015902,20973.30,19972.50,M00000164,196796.70,197797.50,0,0
TX0000047379,507,PAYMENT,3509.00,C000015915,20345.00,16836.00,M00000183,63929.00,67438.00,0,0
TX0000047380,508,PAYMENT,2662.90,C000015928,21696.20,19033.30,M00000202,135768.10,138431.00,0,0
TX0000047381,509,TRANSFER,126.00,C000015941,28048.00,27922.00,C000014038,9238.70,9364.70,0,0
TX0000047382,510,TRANSFER,1523.80,C000015954,29410.40,27886.60,C000014067,34186.20,35710.00,0,0
TX0000047383,511,CASH_OUT,870.80,C000015967,34548.50,33677.70,C000014096,15751.50,15751.50,0,0
TX0000047384,512,CASH_OUT,3793.50,C000015980,35843.50,32050.00,C000014125,40530.00,40530.00,0,0
TX0000047385,513,CASH_OUT,344.40,C000015993,39471.20,39126.80,C000014154,27014.90,27014.90,0,0
TX0000047386,514,CASH_IN,2002.00,C000016006,45346.50,47348.50,C000014183,6595.70,8597.70,0,0
TX0000047387,515,PAYMENT,1696.80,C000016019,44004.40,42307.60,M00000335,202749.20,204446.00,0,0
TX0000047388,516,PAYMENT,330.80,C000016032,49197.50,48866.70,M00000354,81915.70,82246.50,0,0
TX0000047389,517,PAYMENT,518.00,C000016045,1798.00,1280.00,M00000373,141062.00,141580.00,0,0
TX0000047390,518,PAYMENT,405.90,C000016058,3160.70,2754.80,M00000392,219553.10,219959.00,0,0
TX0000047391,519,PAYMENT,2478.00,C000016071,7459.00,4981.00,M00000411,73067.00,75545.00,0,0
TX0000047392,520,PAYMENT,1459.80,C000016084,4957.90,3498.10,M00000430,150727.20,152187.00,0,0
TX0000047393,521,PAYMENT,646.80,C000016097,17521.50,16874.70,M00000449,213579.20,214226.00,0,0
TX0000047394,522,PAYMENT,882.50,C000016110,14067.50,13185.00,M00000468,86538.00,87420.50,0,0
TX0000047395,523,TRANSFER,3214.40,C000016123,17670.20,14455.80,C000014444,18422.40,21636.80,0,0
TX0000047396,524,TRANSFER,2544.00,C000016136,21817.60,19273.60,C000014473,5258.20,7802.20,0,0
TX0000047397,525,TRANSFER,92.80,C000016149,25554.40,25461.60,C000014502,32267.50,32360.30,0,0
TX0000047398,526,CASH_OUT,1314.30,C000016162,26917.40,25603.10,C000014531,10311.00,10311.00,0,0
TX0000047399,527,CASH_OUT,837.00,C000016175,27971.00,27134.00,C000014560,42301.50,42301.50,0,0
TX0000047400,528,CASH_IN,3583.40,C000016188,37206.30,40789.70,C000014589,20314.90,23898.30,0,0
TX0000047401,529,PAYMENT,220.00,C000016201,39802.40,39582.40,M00000601,153510.00,153730.00,0,0
TX0000047402,530,PAYMENT,1701.30,C000016214,40221.70,38520.40,M00000620,27047.70,28749.00,0,0
TX0000047403,531,PAYMENT,1571.80,C000016227,41342.40,39770.60,M00000639,87112.20,88684.00,0,0
TX0000047404,532,PAYMENT,381.50,C000016240,42694.50,42313.00,M00000658,166100.00,166481.50,0,0
TX0000047405,533,PAYMENT,3542.40,C000016253,43737.20,40194.80,M00000677,30991.60,34534.00,0,0
TX0000047406,534,PAYMENT,366.00,C000016266,680.50,314.50,M00000696,99296.50,99662.50,0,0
TX0000047407,535,PAYMENT,2261.80,C000016279,10228.10,7966.30,M00000715,157665.20,159927.00,0,0
